agecat,_id,first_dose_pcttakeup,vacc_date,full_regimen_pcttakeup,ageGroup,,,
60-69,4059,92,17-Aug-21,88,60-69,,,
60-69,4060,92,18-Aug-21,89,60-69,,,
60-69,4061,92,19-Aug-21,89,60-69,,,
60-69,4062,92,20-Aug-21,89,60-69,,,
60-69,4063,92,21-Aug-21,89,60-69,,,
60-69,4064,92,22-Aug-21,89,60-69,,,
60-69,4065,92,23-Aug-21,89,60-69,,,
60-69,4066,92,24-Aug-21,89,60-69,,,
60-69,4067,92,25-Aug-21,90,60-69,,,
60-69,4068,92,26-Aug-21,90,60-69,,,
60-69,4069,92,27-Aug-21,90,60-69,,,
60-69,4070,92,28-Aug-21,90,60-69,,,
60-69,4071,93,29-Aug-21,90,60-69,,,
60-69,4072,93,30-Aug-21,90,60-69,,,
60-69,4073,93,31-Aug-21,90,60-69,,,
60-69,4074,93,1-Sep-21,90,60-69,,,
60-69,4075,93,2-Sep-21,91,60-69,,,
60-69,4076,93,3-Sep-21,91,60-69,,,
60-69,4077,93,4-Sep-21,91,60-69,,,
60-69,4078,93,5-Sep-21,91,60-69,,,
60-69,4079,93,6-Sep-21,91,60-69,,,
60-69,4080,93,7-Sep-21,91,60-69,,,
60-69,4081,93,8-Sep-21,91,60-69,,,
60-69,4082,93,9-Sep-21,91,60-69,,,
60-69,4083,93,10-Sep-21,91,60-69,,,
60-69,4084,93,11-Sep-21,91,60-69,,,
60-69,4085,93,12-Sep-21,91,60-69,,,
60-69,4086,93,13-Sep-21,92,60-69,,,
60-69,4087,93,14-Sep-21,92,60-69,,,
60-69,4088,93,15-Sep-21,92,60-69,,,
60-69,4089,93,16-Sep-21,92,60-69,,,
60-69,4090,94,17-Sep-21,92,60-69,,,
60-69,4091,94,18-Sep-21,92,60-69,,,
60-69,4092,94,19-Sep-21,92,60-69,,,
60-69,4093,94,20-Sep-21,92,60-69,,,
60-69,4094,94,21-Sep-21,92,60-69,,,
60-69,4095,94,22-Sep-21,92,60-69,,,
60-69,4096,94,23-Sep-21,92,60-69,,,
60-69,4097,94,24-Sep-21,92,60-69,,,
60-69,4098,94,25-Sep-21,92,60-69,,,
60-69,4099,94,26-Sep-21,92,60-69,,,
60-69,4100,94,27-Sep-21,92,60-69,,,
60-69,4101,94,28-Sep-21,93,60-69,,,
60-69,4102,94,29-Sep-21,93,60-69,,,
60-69,4103,94,30-Sep-21,93,60-69,,,
60-69,4104,94,1-Oct-21,93,60-69,,,
60-69,4105,94,2-Oct-21,93,60-69,,,
60-69,4106,94,3-Oct-21,93,60-69,,,
60-69,4107,94,4-Oct-21,93,60-69,,,
60-69,4108,94,5-Oct-21,93,60-69,,,
60-69,4109,94,6-Oct-21,93,60-69,,,
60-69,4110,94,7-Oct-21,93,60-69,,,
60-69,4111,94,8-Oct-21,93,60-69,,,
60-69,4112,94,9-Oct-21,93,60-69,,,
60-69,4113,94,10-Oct-21,93,60-69,,,
20-29,1317,5,8-Feb-21,1,20-29,,,
20-29,1318,5,9-Feb-21,1,20-29,,,
20-29,1319,6,10-Feb-21,1,20-29,,,
20-29,1320,6,11-Feb-21,1,20-29,,,
20-29,1321,6,12-Feb-21,1,20-29,,,
20-29,1322,6,13-Feb-21,1,20-29,,,
20-29,1323,6,14-Feb-21,1,20-29,,,
20-29,1324,6,15-Feb-21,1,20-29,,,
20-29,1325,6,16-Feb-21,2,20-29,,,
20-29,1326,6,17-Feb-21,2,20-29,,,
20-29,1327,6,18-Feb-21,2,20-29,,,
20-29,1328,6,19-Feb-21,3,20-29,,,
20-29,1329,6,20-Feb-21,3,20-29,,,
20-29,1330,6,21-Feb-21,3,20-29,,,
20-29,1331,6,22-Feb-21,4,20-29,,,
20-29,1332,6,23-Feb-21,4,20-29,,,
20-29,1333,6,24-Feb-21,4,20-29,,,
20-29,1334,7,25-Feb-21,4,20-29,,,
20-29,1335,7,26-Feb-21,5,20-29,,,
20-29,1336,7,27-Feb-21,5,20-29,,,
20-29,1337,7,28-Feb-21,5,20-29,,,
20-29,1338,7,1-Mar-21,5,20-29,,,
20-29,1339,7,2-Mar-21,5,20-29,,,
20-29,1340,7,3-Mar-21,5,20-29,,,
20-29,1341,7,4-Mar-21,5,20-29,,,
20-29,1342,8,5-Mar-21,5,20-29,,,
20-29,1343,8,6-Mar-21,5,20-29,,,
20-29,1344,8,7-Mar-21,5,20-29,,,
20-29,1345,8,8-Mar-21,5,20-29,,,
20-29,1346,8,9-Mar-21,6,20-29,,,
20-29,1347,8,10-Mar-21,6,20-29,,,
20-29,1348,8,11-Mar-21,6,20-29,,,
20-29,1349,8,12-Mar-21,6,20-29,,,
20-29,1350,9,13-Mar-21,6,20-29,,,
20-29,1351,9,14-Mar-21,6,20-29,,,
20-29,1352,9,15-Mar-21,6,20-29,,,
20-29,1353,9,16-Mar-21,6,20-29,,,
20-29,1354,9,17-Mar-21,6,20-29,,,
20-29,1355,10,18-Mar-21,6,20-29,,,
20-29,1356,10,19-Mar-21,6,20-29,,,
20-29,1357,10,20-Mar-21,7,20-29,,,
20-29,1358,10,21-Mar-21,7,20-29,,,
20-29,1359,10,22-Mar-21,7,20-29,,,
20-29,1360,11,23-Mar-21,7,20-29,,,
20-29,1361,11,24-Mar-21,7,20-29,,,
20-29,1362,11,25-Mar-21,7,20-29,,,
20-29,1363,11,26-Mar-21,7,20-29,,,
20-29,1364,11,27-Mar-21,7,20-29,,,
20-29,1365,12,28-Mar-21,7,20-29,,,
20-29,1366,12,29-Mar-21,8,20-29,,,
20-29,1367,12,30-Mar-21,8,20-29,,,
20-29,1368,12,31-Mar-21,8,20-29,,,
20-29,1369,12,1-Apr-21,8,20-29,,,
20-29,1370,12,2-Apr-21,8,20-29,,,
20-29,1371,12,3-Apr-21,8,20-29,,,
20-29,1372,12,4-Apr-21,8,20-29,,,
20-29,1373,13,5-Apr-21,9,20-29,,,
20-29,1374,13,6-Apr-21,9,20-29,,,
20-29,1375,13,7-Apr-21,9,20-29,,,
20-29,1376,13,8-Apr-21,9,20-29,,,
20-29,1377,13,9-Apr-21,10,20-29,,,
20-29,1378,13,10-Apr-21,10,20-29,,,
20-29,1379,14,11-Apr-21,10,20-29,,,
20-29,1380,14,12-Apr-21,10,20-29,,,
20-29,1381,14,13-Apr-21,10,20-29,,,
20-29,1382,14,14-Apr-21,10,20-29,,,
20-29,1383,14,15-Apr-21,11,20-29,,,
20-29,1384,14,16-Apr-21,11,20-29,,,
20-29,1385,14,17-Apr-21,11,20-29,,,
20-29,1386,15,18-Apr-21,11,20-29,,,
20-29,1387,15,19-Apr-21,11,20-29,,,
20-29,1388,15,20-Apr-21,11,20-29,,,
20-29,1389,15,21-Apr-21,11,20-29,,,
20-29,1390,15,22-Apr-21,12,20-29,,,
20-29,1391,15,23-Apr-21,12,20-29,,,
20-29,1392,15,24-Apr-21,12,20-29,,,
20-29,1393,16,25-Apr-21,12,20-29,,,
20-29,1394,16,26-Apr-21,12,20-29,,,
20-29,1395,16,27-Apr-21,12,20-29,,,
20-29,1396,16,28-Apr-21,12,20-29,,,
20-29,1397,16,29-Apr-21,13,20-29,,,
20-29,1398,17,30-Apr-21,13,20-29,,,
20-29,1399,17,1-May-21,13,20-29,,,
20-29,1400,17,2-May-21,13,20-29,,,
20-29,1401,17,3-May-21,13,20-29,,,
20-29,1402,17,4-May-21,13,20-29,,,
20-29,1403,17,5-May-21,13,20-29,,,
20-29,1404,18,6-May-21,13,20-29,,,
20-29,1405,18,7-May-21,13,20-29,,,
20-29,1406,18,8-May-21,13,20-29,,,
20-29,1407,18,9-May-21,14,20-29,,,
20-29,1408,19,10-May-21,14,20-29,,,
20-29,1409,19,11-May-21,14,20-29,,,
20-29,1410,19,12-May-21,14,20-29,,,
20-29,1411,19,13-May-21,14,20-29,,,
20-29,1412,20,14-May-21,14,20-29,,,
20-29,1413,20,15-May-21,14,20-29,,,
20-29,1414,20,16-May-21,14,20-29,,,
20-29,1415,21,17-May-21,14,20-29,,,
20-29,1416,21,18-May-21,15,20-29,,,
20-29,1417,21,19-May-21,15,20-29,,,
20-29,1418,22,20-May-21,15,20-29,,,
20-29,1419,22,21-May-21,15,20-29,,,
20-29,1420,22,22-May-21,15,20-29,,,
20-29,1421,23,23-May-21,15,20-29,,,
20-29,1422,23,24-May-21,16,20-29,,,
20-29,1423,24,25-May-21,16,20-29,,,
20-29,1424,24,26-May-21,16,20-29,,,
20-29,1425,24,27-May-21,16,20-29,,,
20-29,1426,25,28-May-21,16,20-29,,,
20-29,1427,25,29-May-21,16,20-29,,,
20-29,1428,25,30-May-21,16,20-29,,,
20-29,1429,25,31-May-21,17,20-29,,,
20-29,1430,26,1-Jun-21,17,20-29,,,
20-29,1431,26,2-Jun-21,17,20-29,,,
20-29,1432,26,3-Jun-21,17,20-29,,,
20-29,1433,27,4-Jun-21,18,20-29,,,
20-29,1434,27,5-Jun-21,18,20-29,,,
20-29,1435,27,6-Jun-21,18,20-29,,,
20-29,1436,28,7-Jun-21,19,20-29,,,
20-29,1437,28,8-Jun-21,19,20-29,,,
20-29,1438,29,9-Jun-21,19,20-29,,,
20-29,1439,29,10-Jun-21,20,20-29,,,
20-29,1440,30,11-Jun-21,20,20-29,,,
20-29,1441,31,12-Jun-21,20,20-29,,,
20-29,1442,31,13-Jun-21,21,20-29,,,
20-29,1443,32,14-Jun-21,21,20-29,,,
20-29,1444,33,15-Jun-21,21,20-29,,,
20-29,1445,34,16-Jun-21,21,20-29,,,
20-29,1446,35,17-Jun-21,21,20-29,,,
20-29,1447,36,18-Jun-21,22,20-29,,,
20-29,1448,37,19-Jun-21,22,20-29,,,
20-29,1449,38,20-Jun-21,22,20-29,,,
20-29,1450,39,21-Jun-21,22,20-29,,,
20-29,1451,40,22-Jun-21,22,20-29,,,
20-29,1452,42,23-Jun-21,22,20-29,,,
20-29,1453,43,24-Jun-21,22,20-29,,,
20-29,1454,44,25-Jun-21,23,20-29,,,
20-29,1455,47,26-Jun-21,23,20-29,,,
20-29,1456,49,27-Jun-21,23,20-29,,,
20-29,1457,51,28-Jun-21,23,20-29,,,
20-29,1458,52,29-Jun-21,23,20-29,,,
20-29,1459,54,30-Jun-21,23,20-29,,,
20-29,1460,55,1-Jul-21,23,20-29,,,
20-29,1461,57,2-Jul-21,24,20-29,,,
20-29,1462,60,3-Jul-21,24,20-29,,,
20-29,1463,62,4-Jul-21,24,20-29,,,
20-29,1464,63,5-Jul-21,24,20-29,,,
20-29,1465,65,6-Jul-21,24,20-29,,,
20-29,1466,67,7-Jul-21,25,20-29,,,
20-29,1467,68,8-Jul-21,25,20-29,,,
20-29,1468,70,9-Jul-21,25,20-29,,,
20-29,1469,72,10-Jul-21,26,20-29,,,
20-29,1470,73,11-Jul-21,26,20-29,,,
20-29,1471,74,12-Jul-21,27,20-29,,,
20-29,1472,76,13-Jul-21,28,20-29,,,
20-29,1473,76,14-Jul-21,28,20-29,,,
20-29,1474,77,15-Jul-21,29,20-29,,,
20-29,1475,78,16-Jul-21,30,20-29,,,
20-29,1476,79,17-Jul-21,31,20-29,,,
20-29,1477,79,18-Jul-21,32,20-29,,,
20-29,1478,80,19-Jul-21,33,20-29,,,
20-29,1479,80,20-Jul-21,33,20-29,,,
20-29,1480,80,21-Jul-21,35,20-29,,,
20-29,1481,81,22-Jul-21,36,20-29,,,
20-29,1482,81,23-Jul-21,38,20-29,,,
20-29,1483,82,24-Jul-21,40,20-29,,,
20-29,1484,82,25-Jul-21,41,20-29,,,
20-29,1485,83,26-Jul-21,43,20-29,,,
20-29,1486,83,27-Jul-21,44,20-29,,,
20-29,1487,83,28-Jul-21,46,20-29,,,
20-29,1488,84,29-Jul-21,47,20-29,,,
20-29,1489,84,30-Jul-21,49,20-29,,,
20-29,1490,84,31-Jul-21,51,20-29,,,
20-29,1491,84,1-Aug-21,53,20-29,,,
20-29,1492,85,2-Aug-21,54,20-29,,,
20-29,1493,85,3-Aug-21,56,20-29,,,
20-29,1494,85,4-Aug-21,58,20-29,,,
20-29,1495,86,5-Aug-21,60,20-29,,,
20-29,1496,86,6-Aug-21,61,20-29,,,
20-29,1497,86,7-Aug-21,64,20-29,,,
20-29,1498,86,8-Aug-21,65,20-29,,,
20-29,1499,87,9-Aug-21,66,20-29,,,
20-29,1500,87,10-Aug-21,68,20-29,,,
20-29,1501,87,11-Aug-21,69,20-29,,,
20-29,1502,88,12-Aug-21,70,20-29,,,
20-29,1503,88,13-Aug-21,72,20-29,,,
20-29,1504,88,14-Aug-21,73,20-29,,,
20-29,1505,88,15-Aug-21,74,20-29,,,
20-29,1506,89,16-Aug-21,75,20-29,,,
20-29,1507,89,17-Aug-21,75,20-29,,,
20-29,1508,89,18-Aug-21,76,20-29,,,
20-29,1509,89,19-Aug-21,76,20-29,,,
20-29,1510,90,20-Aug-21,77,20-29,,,
20-29,1511,90,21-Aug-21,77,20-29,,,
20-29,1512,90,22-Aug-21,78,20-29,,,
20-29,1513,90,23-Aug-21,78,20-29,,,
20-29,1514,90,24-Aug-21,78,20-29,,,
20-29,1515,91,25-Aug-21,79,20-29,,,
20-29,1516,91,26-Aug-21,79,20-29,,,
20-29,1517,91,27-Aug-21,79,20-29,,,
20-29,1518,91,28-Aug-21,80,20-29,,,
20-29,1519,91,29-Aug-21,80,20-29,,,
20-29,1520,91,30-Aug-21,80,20-29,,,
20-29,1521,91,31-Aug-21,81,20-29,,,
20-29,1522,92,1-Sep-21,81,20-29,,,
20-29,1523,92,2-Sep-21,81,20-29,,,
20-29,1524,92,3-Sep-21,81,20-29,,,
20-29,1525,92,4-Sep-21,82,20-29,,,
20-29,1526,92,5-Sep-21,82,20-29,,,
20-29,1527,92,6-Sep-21,82,20-29,,,
20-29,1528,92,7-Sep-21,83,20-29,,,
20-29,1529,92,8-Sep-21,83,20-29,,,
20-29,1530,92,9-Sep-21,83,20-29,,,
20-29,1531,92,10-Sep-21,83,20-29,,,
20-29,1532,93,11-Sep-21,84,20-29,,,
20-29,1533,93,12-Sep-21,84,20-29,,,
20-29,1534,93,13-Sep-21,84,20-29,,,
20-29,1535,93,14-Sep-21,84,20-29,,,
20-29,1536,93,15-Sep-21,84,20-29,,,
20-29,1537,93,16-Sep-21,85,20-29,,,
20-29,1538,93,17-Sep-21,85,20-29,,,
20-29,1539,93,18-Sep-21,85,20-29,,,
20-29,1540,93,19-Sep-21,85,20-29,,,
20-29,1541,93,20-Sep-21,85,20-29,,,
20-29,1542,93,21-Sep-21,85,20-29,,,
20-29,1543,93,22-Sep-21,86,20-29,,,
20-29,1544,94,23-Sep-21,86,20-29,,,
20-29,1545,94,24-Sep-21,86,20-29,,,
20-29,1546,94,25-Sep-21,86,20-29,,,
20-29,1547,94,26-Sep-21,86,20-29,,,
20-29,1548,94,27-Sep-21,86,20-29,,,
20-29,1549,94,28-Sep-21,86,20-29,,,
20-29,1550,94,29-Sep-21,87,20-29,,,
20-29,1551,94,30-Sep-21,87,20-29,,,
20-29,1552,94,1-Oct-21,87,20-29,,,
20-29,1553,94,2-Oct-21,87,20-29,,,
20-29,1554,94,3-Oct-21,87,20-29,,,
20-29,1555,94,4-Oct-21,87,20-29,,,
20-29,1556,94,5-Oct-21,87,20-29,,,
20-29,1557,94,6-Oct-21,87,20-29,,,
20-29,1558,94,7-Oct-21,87,20-29,,,
20-29,1559,94,8-Oct-21,87,20-29,,,
5-Nov,385,35,18-Jan-22,1,5-Nov,,,
5-Nov,386,36,19-Jan-22,1,5-Nov,,,
5-Nov,387,37,20-Jan-22,1,5-Nov,,,
5-Nov,388,39,21-Jan-22,2,5-Nov,,,
5-Nov,389,42,22-Jan-22,3,5-Nov,,,
5-Nov,390,44,23-Jan-22,4,5-Nov,,,
5-Nov,391,44,24-Jan-22,4,5-Nov,,,
5-Nov,392,45,25-Jan-22,5,5-Nov,,,
5-Nov,393,47,26-Jan-22,6,5-Nov,,,
5-Nov,394,48,27-Jan-22,7,5-Nov,,,
5-Nov,395,49,28-Jan-22,9,5-Nov,,,
5-Nov,396,50,29-Jan-22,11,5-Nov,,,
5-Nov,397,50,30-Jan-22,13,5-Nov,,,
5-Nov,398,51,31-Jan-22,13,5-Nov,,,
5-Nov,399,51,1-Feb-22,14,5-Nov,,,
5-Nov,400,51,2-Feb-22,14,5-Nov,,,
5-Nov,401,53,3-Feb-22,15,5-Nov,,,
5-Nov,402,54,4-Feb-22,17,5-Nov,,,
5-Nov,403,54,5-Feb-22,19,5-Nov,,,
5-Nov,404,55,6-Feb-22,21,5-Nov,,,
Nov-22,405,56,7-Feb-22,22,Nov-22,,,
5-Nov,406,56,8-Feb-22,23,5-Nov,,,
5-Nov,407,57,9-Feb-22,25,5-Nov,,,
5-Nov,408,58,10-Feb-22,26,5-Nov,,,
5-Nov,409,58,11-Feb-22,28,5-Nov,,,
5-Nov,410,58,12-Feb-22,31,5-Nov,,,
5-Nov,411,59,13-Feb-22,33,5-Nov,,,
5-Nov,412,60,14-Feb-22,34,5-Nov,,,
5-Nov,413,60,15-Feb-22,35,5-Nov,,,
Nov-22,414,61,16-Feb-22,35,Nov-22,,,
5-Nov,415,61,17-Feb-22,37,5-Nov,,,
5-Nov,416,62,18-Feb-22,39,5-Nov,,,
5-Nov,417,62,19-Feb-22,41,5-Nov,,,
5-Nov,418,63,20-Feb-22,42,5-Nov,,,
5-Nov,419,64,21-Feb-22,43,5-Nov,,,
5-Nov,420,64,22-Feb-22,43,5-Nov,,,
5-Nov,421,64,23-Feb-22,43,5-Nov,,,
5-Nov,422,65,24-Feb-22,44,5-Nov,,,
Nov-22,423,65,25-Feb-22,46,Nov-22,,,
5-Nov,424,66,26-Feb-22,48,5-Nov,,,
5-Nov,425,66,27-Feb-22,49,5-Nov,,,
5-Nov,426,67,28-Feb-22,49,5-Nov,,,
5-Nov,427,67,1-Mar-22,50,5-Nov,,,
5-Nov,428,67,2-Mar-22,50,5-Nov,,,
5-Nov,429,67,3-Mar-22,50,5-Nov,,,
5-Nov,430,67,4-Mar-22,51,5-Nov,,,
5-Nov,431,68,5-Mar-22,52,5-Nov,,,
Nov-22,432,68,6-Mar-22,52,Nov-22,,,
5-Nov,433,68,7-Mar-22,52,5-Nov,,,
5-Nov,434,68,8-Mar-22,53,5-Nov,,,
5-Nov,435,68,9-Mar-22,53,5-Nov,,,
5-Nov,436,68,10-Mar-22,53,5-Nov,,,
5-Nov,437,68,11-Mar-22,54,5-Nov,,,
5-Nov,438,69,12-Mar-22,55,5-Nov,,,
5-Nov,439,69,13-Mar-22,55,5-Nov,,,
5-Nov,440,69,14-Mar-22,56,5-Nov,,,
Nov-22,441,69,15-Mar-22,56,Nov-22,,,
5-Nov,442,70,16-Mar-22,56,5-Nov,,,
5-Nov,443,70,17-Mar-22,57,5-Nov,,,
5-Nov,444,70,18-Mar-22,58,5-Nov,,,
5-Nov,445,70,19-Mar-22,59,5-Nov,,,
5-Nov,446,70,20-Mar-22,59,5-Nov,,,
5-Nov,447,70,21-Mar-22,59,5-Nov,,,
5-Nov,448,70,22-Mar-22,59,5-Nov,,,
5-Nov,449,71,23-Mar-22,60,5-Nov,,,
Nov-22,450,71,24-Mar-22,60,Nov-22,,,
5-Nov,451,71,25-Mar-22,60,5-Nov,,,
5-Nov,452,71,26-Mar-22,61,5-Nov,,,
5-Nov,453,71,27-Mar-22,61,5-Nov,,,
5-Nov,454,71,28-Mar-22,61,5-Nov,,,
5-Nov,455,71,29-Mar-22,61,5-Nov,,,
5-Nov,456,71,30-Mar-22,61,5-Nov,,,
5-Nov,457,71,31-Mar-22,61,5-Nov,,,
5-Nov,458,71,1-Apr-22,62,5-Nov,,,
5-Nov,459,71,2-Apr-22,62,5-Nov,,,
Nov-22,460,71,3-Apr-22,62,Nov-22,,,
5-Nov,461,71,4-Apr-22,62,5-Nov,,,
5-Nov,462,71,5-Apr-22,62,5-Nov,,,
5-Nov,463,72,6-Apr-22,62,5-Nov,,,
5-Nov,464,72,7-Apr-22,63,5-Nov,,,
5-Nov,465,72,8-Apr-22,63,5-Nov,,,
5-Nov,466,72,9-Apr-22,63,5-Nov,,,
5-Nov,467,72,10-Apr-22,63,5-Nov,,,
5-Nov,468,72,11-Apr-22,63,5-Nov,,,
5-Nov,469,72,12-Apr-22,64,5-Nov,,,
5-Nov,470,72,13-Apr-22,64,5-Nov,,,
5-Nov,471,72,14-Apr-22,64,5-Nov,,,
5-Nov,472,72,15-Apr-22,64,5-Nov,,,
5-Nov,473,72,16-Apr-22,64,5-Nov,,,
5-Nov,474,72,17-Apr-22,64,5-Nov,,,
5-Nov,475,72,18-Apr-22,64,5-Nov,,,
5-Nov,476,72,19-Apr-22,64,5-Nov,,,
5-Nov,477,72,20-Apr-22,64,5-Nov,,,
5-Nov,478,72,21-Apr-22,65,5-Nov,,,
5-Nov,479,73,22-Apr-22,65,5-Nov,,,
5-Nov,480,73,23-Apr-22,65,5-Nov,,,
5-Nov,481,73,24-Apr-22,65,5-Nov,,,
5-Nov,482,73,25-Apr-22,65,5-Nov,,,
5-Nov,483,73,26-Apr-22,65,5-Nov,,,
5-Nov,484,73,27-Apr-22,65,5-Nov,,,
5-Nov,485,73,28-Apr-22,65,5-Nov,,,
5-Nov,486,73,29-Apr-22,66,5-Nov,,,
5-Nov,487,73,30-Apr-22,66,5-Nov,,,
5-Nov,488,73,1-May-22,66,5-Nov,,,
5-Nov,489,73,2-May-22,66,5-Nov,,,
5-Nov,490,73,3-May-22,66,5-Nov,,,
5-Nov,491,73,4-May-22,66,5-Nov,,,
5-Nov,492,73,5-May-22,66,5-Nov,,,
5-Nov,493,73,6-May-22,66,5-Nov,,,
5-Nov,494,73,7-May-22,66,5-Nov,,,
5-Nov,495,73,8-May-22,66,5-Nov,,,
5-Nov,496,73,9-May-22,66,5-Nov,,,
5-Nov,497,73,10-May-22,66,5-Nov,,,
5-Nov,498,73,11-May-22,66,5-Nov,,,
5-Nov,499,73,12-May-22,66,5-Nov,,,
5-Nov,500,74,13-May-22,67,5-Nov,,,
5-Nov,501,74,14-May-22,67,5-Nov,,,
5-Nov,502,74,15-May-22,67,5-Nov,,,
5-Nov,503,74,16-May-22,67,5-Nov,,,
5-Nov,504,74,17-May-22,67,5-Nov,,,
5-Nov,505,74,18-May-22,67,5-Nov,,,
5-Nov,506,74,19-May-22,67,5-Nov,,,
5-Nov,507,74,20-May-22,67,5-Nov,,,
5-Nov,508,74,21-May-22,67,5-Nov,,,
5-Nov,509,74,22-May-22,67,5-Nov,,,
5-Nov,510,74,23-May-22,67,5-Nov,,,
5-Nov,511,74,24-May-22,67,5-Nov,,,
5-Nov,512,74,25-May-22,67,5-Nov,,,
5-Nov,513,74,26-May-22,68,5-Nov,,,
5-Nov,514,74,27-May-22,68,5-Nov,,,
5-Nov,515,74,28-May-22,68,5-Nov,,,
5-Nov,516,74,29-May-22,68,5-Nov,,,
5-Nov,517,74,30-May-22,68,5-Nov,,,
5-Nov,518,74,31-May-22,68,5-Nov,,,
5-Nov,519,74,1-Jun-22,68,5-Nov,,,
5-Nov,520,74,2-Jun-22,68,5-Nov,,,
5-Nov,521,75,3-Jun-22,68,5-Nov,,,
5-Nov,522,75,4-Jun-22,68,5-Nov,,,
5-Nov,523,75,5-Jun-22,69,5-Nov,,,
5-Nov,524,75,6-Jun-22,69,5-Nov,,,
5-Nov,525,75,7-Jun-22,69,5-Nov,,,
5-Nov,526,75,8-Jun-22,69,5-Nov,,,
5-Nov,527,75,9-Jun-22,69,5-Nov,,,
5-Nov,528,75,10-Jun-22,69,5-Nov,,,
5-Nov,529,75,11-Jun-22,69,5-Nov,,,
5-Nov,530,75,12-Jun-22,69,5-Nov,,,
5-Nov,531,75,13-Jun-22,69,5-Nov,,,
5-Nov,532,75,14-Jun-22,69,5-Nov,,,
5-Nov,533,75,15-Jun-22,69,5-Nov,,,
5-Nov,534,75,16-Jun-22,69,5-Nov,,,
5-Nov,535,75,17-Jun-22,69,5-Nov,,,
5-Nov,536,75,18-Jun-22,70,5-Nov,,,
5-Nov,537,75,19-Jun-22,70,5-Nov,,,
5-Nov,538,75,20-Jun-22,70,5-Nov,,,
5-Nov,539,75,21-Jun-22,70,5-Nov,,,
5-Nov,540,75,22-Jun-22,70,5-Nov,,,
5-Nov,541,75,23-Jun-22,70,5-Nov,,,
5-Nov,542,75,24-Jun-22,70,5-Nov,,,
5-Nov,543,75,25-Jun-22,70,5-Nov,,,
5-Nov,544,75,26-Jun-22,70,5-Nov,,,
5-Nov,545,76,27-Jun-22,70,5-Nov,,,
5-Nov,546,76,28-Jun-22,70,5-Nov,,,
5-Nov,547,76,29-Jun-22,71,5-Nov,,,
5-Nov,548,76,30-Jun-22,71,5-Nov,,,
5-Nov,549,76,1-Jul-22,71,5-Nov,,,
5-Nov,550,76,2-Jul-22,71,5-Nov,,,
5-Nov,551,76,3-Jul-22,71,5-Nov,,,
Nov-22,552,76,4-Jul-22,71,Nov-22,,,
5-Nov,553,76,5-Jul-22,71,5-Nov,,,
5-Nov,554,76,6-Jul-22,71,5-Nov,,,
5-Nov,555,76,7-Jul-22,71,5-Nov,,,
5-Nov,556,76,8-Jul-22,71,5-Nov,,,
5-Nov,557,76,9-Jul-22,71,5-Nov,,,
5-Nov,558,76,10-Jul-22,71,5-Nov,,,
5-Nov,559,76,11-Jul-22,71,5-Nov,,,
5-Nov,560,76,12-Jul-22,71,5-Nov,,,
Nov-22,561,76,13-Jul-22,71,Nov-22,,,
5-Nov,562,76,14-Jul-22,71,5-Nov,,,
5-Nov,563,76,15-Jul-22,71,5-Nov,,,
5-Nov,564,76,16-Jul-22,71,5-Nov,,,
5-Nov,565,76,17-Jul-22,71,5-Nov,,,
5-Nov,566,76,18-Jul-22,71,5-Nov,,,
5-Nov,567,76,19-Jul-22,71,5-Nov,,,
5-Nov,568,76,20-Jul-22,71,5-Nov,,,
5-Nov,569,76,21-Jul-22,71,5-Nov,,,
Nov-22,570,76,22-Jul-22,71,Nov-22,,,
5-Nov,571,76,23-Jul-22,71,5-Nov,,,
5-Nov,572,76,24-Jul-22,71,5-Nov,,,
5-Nov,573,76,25-Jul-22,71,5-Nov,,,
5-Nov,574,76,26-Jul-22,71,5-Nov,,,
5-Nov,575,76,27-Jul-22,71,5-Nov,,,
5-Nov,576,76,28-Jul-22,71,5-Nov,,,
5-Nov,577,77,29-Jul-22,71,5-Nov,,,
5-Nov,578,77,30-Jul-22,71,5-Nov,,,
Nov-22,579,77,31-Jul-22,71,Nov-22,,,
5-Nov,580,77,1-Aug-22,72,5-Nov,,,
5-Nov,581,77,2-Aug-22,72,5-Nov,,,
5-Nov,582,77,3-Aug-22,72,5-Nov,,,
5-Nov,583,77,4-Aug-22,72,5-Nov,,,
5-Nov,584,77,5-Aug-22,72,5-Nov,,,
5-Nov,585,77,6-Aug-22,72,5-Nov,,,
5-Nov,586,77,7-Aug-22,72,5-Nov,,,
5-Nov,587,77,8-Aug-22,72,5-Nov,,,
Nov-22,588,77,9-Aug-22,72,Nov-22,,,
5-Nov,589,77,10-Aug-22,72,5-Nov,,,
5-Nov,590,77,11-Aug-22,72,5-Nov,,,
5-Nov,591,77,12-Aug-22,72,5-Nov,,,
5-Nov,592,77,13-Aug-22,72,5-Nov,,,
5-Nov,593,77,14-Aug-22,72,5-Nov,,,
5-Nov,594,77,15-Aug-22,72,5-Nov,,,
5-Nov,595,77,16-Aug-22,72,5-Nov,,,
5-Nov,596,77,17-Aug-22,72,5-Nov,,,
Nov-22,597,77,18-Aug-22,72,Nov-22,,,
5-Nov,598,77,19-Aug-22,72,5-Nov,,,
5-Nov,599,77,20-Aug-22,72,5-Nov,,,
5-Nov,600,77,21-Aug-22,72,5-Nov,,,
5-Nov,601,77,22-Aug-22,72,5-Nov,,,
5-Nov,602,77,23-Aug-22,72,5-Nov,,,
